order_id,order_date,product,category,store,quantity,unit_price,revenue
O101595,2023-11-01,Monitor,Displays,East,2,49.99,99.98
O101596,2023-08-22,Phone Case,Accessories,East,2,79.99,159.98
O101597,2024-02-03,Webcam,Peripherals,Central,2,24.99,49.98
O101598,2024-04-02,USB-C Cable,Accessories,West,3,29.99,89.97
O101599,2024-01-02,USB-C Cable,Accessories,East,4,79.99,319.96
O101600,2023-12-01,Charger,Accessories,East,1,149.99,149.99
O101601,2024-06-22,Laptop Stand,Accessories,West,4,29.99,119.96
O101602,2023-11-22,HDMI Cable,Accessories,West,2,79.99,159.98
O101603,2023-03-26,Laptop Stand,Accessories,East,4,149.99,599.96
O101604,2024-05-11,Wireless Mouse,Peripherals,West,2,29.99,59.98
O101605,2024-03-14,Earbuds,Audio,East,4,79.99,319.96
O101606,2023-07-19,Keyboard,Peripherals,East,2,79.99,159.98
O101607,2023-08-10,Keyboard,Peripherals,East,1,29.99,29.99
O101608,2023-12-26,Laptop Stand,Accessories,Central,1,29.99,29.99
O101609,2024-02-27,Keyboard,Peripherals,West,1,24.99,24.99
O101610,2024-01-15,Phone Case,Accessories,West,3,149.99,449.97
O101611,2024-04-26,Wireless Mouse,Peripherals,East,3,14.99,44.97
O101612,2023-02-08,Monitor,Displays,East,1,19.99,19.99
O101613,2024-06-19,Wireless Mouse,Peripherals,West,4,19.99,79.96
O101614,2023-09-21,Keyboard,Peripherals,West,2,14.99,29.98
O101615,2023-05-24,USB-C Cable,Accessories,Central,1,24.99,24.99
O101616,2023-04-27,Phone Case,Accessories,East,3,79.99,239.96999999999997
O101617,2023-09-02,Monitor,Displays,East,3,24.99,74.97
O101618,2023-06-12,Laptop Stand,Accessories,West,1,14.99,14.99
O101619,2024-05-24,Webcam,Peripherals,East,2,14.99,29.98
O101620,2023-09-26,Webcam,Peripherals,Central,3,29.99,89.97
O101621,2024-05-25,Keyboard,Peripherals,East,2,29.99,59.98
O101622,2023-12-30,HDMI Cable,Accessories,East,2,24.99,49.98
O101623,2023-07-21,Earbuds,Audio,West,2,14.99,29.98
O101624,2023-08-05,Charger,Accessories,West,2,29.99,59.98
O101625,2024-05-22,HDMI Cable,Accessories,East,2,149.99,299.98
O101626,2023-12-22,Phone Case,Accessories,East,1,29.99,29.99
O101627,2023-08-08,Wireless Mouse,Peripherals,West,1,29.99,29.99
O101628,2024-02-09,Keyboard,Peripherals,East,1,79.99,79.99
O101629,2023-07-22,Keyboard,Peripherals,Central,1,9.99,9.99
O101630,2023-04-28,Laptop Stand,Accessories,East,2,49.99,99.98
O101631,2024-02-13,Monitor,Displays,East,3,19.99,59.97
O101632,2023-02-15,USB-C Cable,Accessories,West,1,24.99,24.99
O101633,2023-09-12,Keyboard,Peripherals,Central,2,19.99,39.98
O101634,2023-08-11,Wireless Mouse,Peripherals,East,3,14.99,44.97
O101635,2023-08-31,Laptop Stand,Accessories,West,3,14.99,44.97
O101636,2023-04-25,Webcam,Peripherals,West,2,49.99,99.98
O101637,2023-07-28,Monitor,Displays,East,3,29.99,89.97
O101638,2023-03-08,Laptop Stand,Accessories,East,3,9.99,29.97
O101639,2023-08-22,Wireless Mouse,Peripherals,Central,4,14.99,59.96
O101640,2024-02-02,Wireless Mouse,Peripherals,Central,4,79.99,319.96
O101641,2023-03-17,Webcam,Peripherals,East,2,14.99,29.98
O101642,2023-03-23,Phone Case,Accessories,Central,1,149.99,149.99
O101643,2023-02-02,USB-C Cable,Accessories,East,4,79.99,319.96
O101644,2024-03-25,Phone Case,Accessories,West,1,49.99,49.99
O101645,2024-02-12,Charger,Accessories,East,2,24.99,49.98
O101646,2023-01-24,Webcam,Peripherals,West,1,14.99,14.99
O101647,2023-11-01,Webcam,Peripherals,West,3,79.99,239.96999999999997
O101648,2023-09-11,Wireless Mouse,Peripherals,West,1,29.99,29.99
O101649,2023-12-29,Webcam,Peripherals,Central,4,29.99,119.96
O101650,2023-07-22,Phone Case,Accessories,East,3,79.99,239.96999999999997
O101651,2024-03-09,Monitor,Displays,East,2,29.99,59.98
O101652,2023-10-01,Laptop Stand,Accessories,East,1,9.99,9.99
O101653,2023-05-05,Charger,Accessories,West,2,19.99,39.98
O101654,2023-09-29,Phone Case,Accessories,East,3,49.99,149.97
O101655,2023-05-07,Monitor,Displays,East,3,24.99,74.97
O101656,2023-09-29,Keyboard,Peripherals,East,2,14.99,29.98
O101657,2023-05-31,Wireless Mouse,Peripherals,Central,1,29.99,29.99
O101658,2023-08-22,Webcam,Peripherals,West,1,24.99,24.99
O101659,2023-06-14,Laptop Stand,Accessories,East,3,24.99,74.97
O101660,2023-10-10,USB-C Cable,Accessories,West,1,19.99,19.99
O101661,2024-02-15,Wireless Mouse,Peripherals,East,1,149.99,149.99
O101662,2024-01-07,Keyboard,Peripherals,West,2,49.99,99.98
O101663,2023-07-22,Phone Case,Accessories,Central,1,19.99,19.99
O101664,2023-09-27,Laptop Stand,Accessories,West,2,79.99,159.98
O101665,2023-06-24,HDMI Cable,Accessories,West,3,14.99,44.97
O101666,2023-06-18,Earbuds,Audio,Central,1,19.99,19.99
O101667,2023-12-10,Charger,Accessories,West,4,24.99,99.96
O101668,2024-02-27,USB-C Cable,Accessories,West,1,199.99,199.99
O101669,2023-04-11,Charger,Accessories,Central,4,149.99,599.96
O101670,2023-05-18,Webcam,Peripherals,Central,2,49.99,99.98
O101671,2023-02-27,Phone Case,Accessories,West,2,149.99,299.98
O101672,2024-06-19,Charger,Accessories,East,3,149.99,449.97
O101673,2024-01-12,Monitor,Displays,West,1,49.99,49.99
O101674,2023-03-27,Keyboard,Peripherals,East,3,149.99,449.97
O101675,2024-02-13,Wireless Mouse,Peripherals,East,3,24.99,74.97
O101676,2023-06-15,Laptop Stand,Accessories,Central,4,24.99,99.96
O101677,2023-06-10,Wireless Mouse,Peripherals,West,2,49.99,99.98
O101678,2023-09-21,Wireless Mouse,Peripherals,Central,1,199.99,199.99
O101679,2023-12-10,Webcam,Peripherals,West,2,149.99,299.98
O101680,2023-12-22,Earbuds,Audio,West,1,199.99,199.99
O101681,2023-01-19,Webcam,Peripherals,Central,4,19.99,79.96
O101682,2024-02-05,Charger,Accessories,West,1,24.99,24.99
O101683,2023-08-07,Charger,Accessories,West,3,79.99,239.96999999999997
O101684,2024-05-09,Charger,Accessories,West,2,199.99,399.98
O101685,2023-11-09,Keyboard,Peripherals,East,3,79.99,239.96999999999997
O101686,2024-05-20,USB-C Cable,Accessories,Central,2,199.99,399.98
O101687,2023-05-17,HDMI Cable,Accessories,East,3,24.99,74.97
O101688,2023-12-25,Monitor,Displays,Central,4,49.99,199.96
O101689,2023-07-08,Webcam,Peripherals,Central,3,14.99,44.97
O101690,2024-04-08,Charger,Accessories,Central,3,19.99,59.97
O101691,2023-11-26,Keyboard,Peripherals,West,3,49.99,149.97
O101692,2024-02-11,Wireless Mouse,Peripherals,West,2,19.99,39.98
O101693,2023-11-15,Webcam,Peripherals,West,4,14.99,59.96
O101694,2024-02-17,HDMI Cable,Accessories,West,1,9.99,9.99
O101695,2023-03-25,Charger,Accessories,East,4,24.99,99.96
O101696,2023-05-04,Wireless Mouse,Peripherals,Central,1,19.99,19.99
O101697,2024-01-17,HDMI Cable,Accessories,Central,4,29.99,119.96
O101698,2023-04-10,Charger,Accessories,West,3,49.99,149.97
O101699,2023-02-13,Webcam,Peripherals,Central,4,199.99,799.96
O101700,2023-10-29,Phone Case,Accessories,East,1,49.99,49.99
O101701,2024-06-07,Keyboard,Peripherals,Central,1,14.99,14.99
O101702,2023-06-17,Wireless Mouse,Peripherals,Central,1,24.99,24.99
O101703,2023-04-20,Charger,Accessories,West,2,9.99,19.98
O101704,2024-01-27,Charger,Accessories,Central,1,29.99,29.99
O101705,2023-05-17,Earbuds,Audio,West,4,29.99,119.96
O101706,2024-02-23,Charger,Accessories,West,4,149.99,599.96
O101707,2023-04-19,Keyboard,Peripherals,West,2,199.99,399.98
O101708,2023-04-13,Phone Case,Accessories,East,2,199.99,399.98
O101709,2024-06-19,Laptop Stand,Accessories,East,3,9.99,29.97
O101710,2023-11-20,Phone Case,Accessories,Central,4,9.99,39.96
O101711,2023-06-04,Earbuds,Audio,East,1,49.99,49.99
O101712,2023-09-01,Earbuds,Audio,West,3,199.99,599.97
O101713,2023-11-23,Laptop Stand,Accessories,East,1,9.99,9.99
O101714,2023-01-25,Webcam,Peripherals,Central,2,149.99,299.98
O101715,2024-06-18,USB-C Cable,Accessories,Central,2,29.99,59.98
O101716,2023-09-16,HDMI Cable,Accessories,West,2,49.99,99.98
O101717,2024-05-28,Monitor,Displays,East,1,14.99,14.99
O101718,2024-03-02,Wireless Mouse,Peripherals,West,4,29.99,119.96
O101719,2023-01-23,Monitor,Displays,West,2,49.99,99.98
O101720,2024-03-08,Phone Case,Accessories,Central,4,79.99,319.96
O101721,2023-10-09,Phone Case,Accessories,East,1,24.99,24.99
O101722,2024-04-21,Wireless Mouse,Peripherals,East,4,79.99,319.96
O101723,2023-11-21,Monitor,Displays,Central,4,49.99,199.96
O101724,2023-05-31,Earbuds,Audio,Central,4,79.99,319.96
O101725,2024-01-15,Laptop Stand,Accessories,Central,2,19.99,39.98
O101726,2023-06-04,USB-C Cable,Accessories,West,3,199.99,599.97
O101727,2023-07-01,USB-C Cable,Accessories,West,2,9.99,19.98
O101728,2023-11-14,Webcam,Peripherals,Central,4,9.99,39.96
O101729,2023-06-27,Webcam,Peripherals,West,4,14.99,59.96
O101730,2024-05-19,Phone Case,Accessories,East,2,9.99,19.98
O101731,2023-01-03,HDMI Cable,Accessories,East,3,19.99,59.97
O101732,2023-07-27,Laptop Stand,Accessories,East,4,29.99,119.96
O101733,2023-01-20,Charger,Accessories,East,1,14.99,14.99
O101734,2024-01-24,Phone Case,Accessories,East,1,19.99,19.99
O101735,2023-10-25,Webcam,Peripherals,East,1,14.99,14.99
O101736,2023-03-22,Laptop Stand,Accessories,West,1,149.99,149.99
O101737,2023-02-10,Laptop Stand,Accessories,Central,3,29.99,89.97
O101738,2024-02-07,Keyboard,Peripherals,West,3,49.99,149.97
O101739,2023-04-20,Phone Case,Accessories,East,1,24.99,24.99
O101740,2024-03-30,Monitor,Displays,Central,3,49.99,149.97
O101741,2023-06-29,Webcam,Peripherals,Central,1,149.99,149.99
O101742,2023-10-24,Webcam,Peripherals,Central,4,199.99,799.96
O101743,2023-02-08,Earbuds,Audio,East,3,29.99,89.97
O101744,2023-10-02,HDMI Cable,Accessories,West,2,29.99,59.98
O101745,2023-01-17,Monitor,Displays,West,2,29.99,59.98
O101746,2023-05-01,USB-C Cable,Accessories,West,1,29.99,29.99
O101747,2024-05-15,Wireless Mouse,Peripherals,East,2,79.99,159.98
O101748,2024-06-11,HDMI Cable,Accessories,Central,2,14.99,29.98
O101749,2023-08-24,Charger,Accessories,West,3,149.99,449.97
O101750,2024-05-05,Keyboard,Peripherals,East,2,9.99,19.98
O101751,2023-04-21,Webcam,Peripherals,East,3,49.99,149.97
O101752,2023-11-13,Keyboard,Peripherals,West,4,199.99,799.96
O101753,2024-01-18,Keyboard,Peripherals,East,1,9.99,9.99
O101754,2024-04-25,Keyboard,Peripherals,Central,4,149.99,599.96
O101755,2023-01-06,HDMI Cable,Accessories,East,2,29.99,59.98
O101756,2023-11-18,Webcam,Peripherals,West,1,149.99,149.99
O101757,2023-05-13,Keyboard,Peripherals,East,2,9.99,19.98
O101758,2023-07-28,HDMI Cable,Accessories,East,4,149.99,599.96
O101759,2024-06-02,Phone Case,Accessories,Central,4,49.99,199.96
O101760,2023-12-19,Laptop Stand,Accessories,East,4,79.99,319.96
O101761,2024-04-29,Wireless Mouse,Peripherals,Central,1,9.99,9.99
O101762,2023-04-13,HDMI Cable,Accessories,Central,1,24.99,24.99
O101763,2023-12-10,Keyboard,Peripherals,East,2,29.99,59.98
O101764,2024-05-15,Keyboard,Peripherals,East,1,14.99,14.99
O101765,2023-02-20,USB-C Cable,Accessories,West,1,14.99,14.99
O101766,2024-04-16,HDMI Cable,Accessories,East,2,49.99,99.98
O101767,2023-06-21,Charger,Accessories,Central,3,149.99,449.97
O101768,2023-08-16,Earbuds,Audio,East,3,14.99,44.97
O101769,2023-01-16,HDMI Cable,Accessories,West,4,9.99,39.96
O101770,2024-03-28,Webcam,Peripherals,East,1,19.99,19.99
O101771,2023-04-29,Laptop Stand,Accessories,East,1,49.99,49.99
O101772,2024-06-19,Earbuds,Audio,East,3,29.99,89.97
O101773,2023-01-14,Wireless Mouse,Peripherals,Central,4,79.99,319.96
O101774,2023-03-01,Earbuds,Audio,West,3,199.99,599.97
O101775,2023-03-10,Keyboard,Peripherals,West,3,19.99,59.97
O101776,2024-01-02,USB-C Cable,Accessories,East,4,79.99,319.96
O101777,2023-12-08,Charger,Accessories,East,1,49.99,49.99
O101778,2023-04-21,Laptop Stand,Accessories,Central,3,149.99,449.97
O101779,2023-02-24,HDMI Cable,Accessories,West,4,19.99,79.96
O101780,2023-05-22,Charger,Accessories,Central,4,14.99,59.96
O101781,2023-03-26,Laptop Stand,Accessories,West,2,19.99,39.98
O101782,2024-01-22,Charger,Accessories,East,1,9.99,9.99
O101783,2024-05-02,HDMI Cable,Accessories,Central,4,19.99,79.96
O101784,2023-08-20,Monitor,Displays,East,1,149.99,149.99
O101785,2023-07-01,Laptop Stand,Accessories,East,1,9.99,9.99
O101786,2023-10-10,HDMI Cable,Accessories,West,3,14.99,44.97
O101787,2023-06-29,Webcam,Peripherals,East,2,79.99,159.98
O101788,2023-04-08,Monitor,Displays,Central,3,19.99,59.97
O101789,2023-02-16,Wireless Mouse,Peripherals,West,3,9.99,29.97
O101790,2023-12-18,Wireless Mouse,Peripherals,East,1,29.99,29.99
O101791,2024-03-05,Laptop Stand,Accessories,West,4,14.99,59.96
O101792,2023-10-08,Phone Case,Accessories,West,2,79.99,159.98
O101793,2024-01-01,Earbuds,Audio,East,4,9.99,39.96
O101794,2023-03-04,Earbuds,Audio,East,3,9.99,29.97
O101795,2023-10-23,Phone Case,Accessories,East,3,149.99,449.97
O101796,2023-12-29,Wireless Mouse,Peripherals,East,2,49.99,99.98
O101797,2023-11-30,Monitor,Displays,East,1,29.99,29.99
O101798,2023-01-14,USB-C Cable,Accessories,East,1,49.99,49.99
O101799,2023-02-24,HDMI Cable,Accessories,West,2,29.99,59.98
O101800,2024-06-16,Earbuds,Audio,West,2,49.99,99.98
O101801,2023-05-21,Wireless Mouse,Peripherals,East,2,49.99,99.98
O101802,2023-05-06,Keyboard,Peripherals,Central,4,14.99,59.96
O101803,2023-11-12,Charger,Accessories,Central,4,149.99,599.96
O101804,2024-01-31,HDMI Cable,Accessories,West,1,49.99,49.99
O101805,2024-05-29,Webcam,Peripherals,West,3,49.99,149.97
O101806,2024-02-06,Phone Case,Accessories,East,3,199.99,599.97
O101807,2024-03-17,Earbuds,Audio,Central,2,29.99,59.98
O101808,2024-05-10,Keyboard,Peripherals,West,2,199.99,399.98
O101809,2023-12-12,Monitor,Displays,East,2,19.99,39.98
O101810,2023-11-23,HDMI Cable,Accessories,West,2,9.99,19.98
O101811,2023-10-08,Phone Case,Accessories,West,4,29.99,119.96
O101812,2023-04-21,Webcam,Peripherals,West,4,149.99,599.96
O101813,2023-01-09,Laptop Stand,Accessories,West,1,199.99,199.99
O101814,2023-03-08,Phone Case,Accessories,Central,1,49.99,49.99
O101815,2024-04-25,Charger,Accessories,West,4,49.99,199.96
O101816,2023-06-15,Laptop Stand,Accessories,West,1,149.99,149.99
O101817,2023-02-06,Monitor,Displays,East,3,29.99,89.97
O101818,2023-03-17,Charger,Accessories,East,1,149.99,149.99
O101819,2023-03-11,Earbuds,Audio,Central,2,149.99,299.98
O101820,2023-07-22,Wireless Mouse,Peripherals,West,1,149.99,149.99
O101821,2024-01-10,Earbuds,Audio,West,3,9.99,29.97
O101822,2024-03-11,USB-C Cable,Accessories,East,3,19.99,59.97
O101823,2024-03-14,Keyboard,Peripherals,West,2,9.99,19.98
O101824,2024-06-01,HDMI Cable,Accessories,West,3,29.99,89.97
O101825,2024-02-29,Laptop Stand,Accessories,Central,1,149.99,149.99
O101826,2023-05-23,Wireless Mouse,Peripherals,Central,3,199.99,599.97
O101827,2023-09-02,Laptop Stand,Accessories,West,2,199.99,399.98
O101828,2023-12-16,Keyboard,Peripherals,East,2,9.99,19.98
O101829,2023-04-06,Monitor,Displays,East,1,9.99,9.99
O101830,2024-01-06,Monitor,Displays,East,4,29.99,119.96
O101831,2023-01-20,Webcam,Peripherals,West,1,9.99,9.99
O101832,2023-05-02,Wireless Mouse,Peripherals,Central,2,149.99,299.98
O101833,2024-04-04,Charger,Accessories,West,2,9.99,19.98
O101834,2023-06-22,Monitor,Displays,West,3,29.99,89.97
O101835,2024-06-11,Monitor,Displays,West,4,49.99,199.96
O101836,2024-03-29,Webcam,Peripherals,East,1,24.99,24.99
O101837,2023-05-12,Phone Case,Accessories,East,1,14.99,14.99
O101838,2024-05-12,USB-C Cable,Accessories,West,2,149.99,299.98
O101839,2024-04-12,Charger,Accessories,East,3,49.99,149.97
O101840,2024-06-14,Keyboard,Peripherals,East,1,79.99,79.99
O101841,2023-08-06,HDMI Cable,Accessories,Central,4,49.99,199.96
O101842,2024-05-04,HDMI Cable,Accessories,West,2,29.99,59.98
O101843,2023-06-18,Charger,Accessories,East,4,9.99,39.96
O101844,2023-07-12,Charger,Accessories,East,4,29.99,119.96
O101845,2023-09-30,Wireless Mouse,Peripherals,Central,4,149.99,599.96
O101846,2023-07-15,Charger,Accessories,West,4,14.99,59.96
O101847,2023-01-05,HDMI Cable,Accessories,East,3,19.99,59.97
O101848,2024-01-23,Laptop Stand,Accessories,West,2,199.99,399.98
O101849,2023-08-28,Webcam,Peripherals,West,3,29.99,89.97
O101850,2024-03-17,Wireless Mouse,Peripherals,Central,1,49.99,49.99
O101851,2023-04-18,Phone Case,Accessories,East,3,24.99,74.97
O101852,2023-05-03,Earbuds,Audio,Central,1,19.99,19.99
O101853,2024-01-20,Wireless Mouse,Peripherals,West,3,24.99,74.97
O101854,2024-01-13,Wireless Mouse,Peripherals,East,3,199.99,599.97
O101855,2023-09-29,HDMI Cable,Accessories,West,2,24.99,49.98
O101856,2023-11-22,Webcam,Peripherals,East,4,49.99,199.96
O101857,2024-04-14,Webcam,Peripherals,East,2,9.99,19.98
O101858,2024-04-19,Charger,Accessories,East,3,149.99,449.97
O101859,2024-04-29,Wireless Mouse,Peripherals,West,1,24.99,24.99
O101860,2024-06-19,Monitor,Displays,West,2,79.99,159.98
O101861,2023-06-21,Webcam,Peripherals,East,1,19.99,19.99
O101862,2024-03-06,Phone Case,Accessories,East,4,49.99,199.96
O101863,2023-06-01,Wireless Mouse,Peripherals,Central,2,24.99,49.98
O101864,2024-04-13,USB-C Cable,Accessories,East,3,19.99,59.97
O101865,2024-05-22,Keyboard,Peripherals,East,4,14.99,59.96
O101866,2023-08-26,Earbuds,Audio,Central,3,79.99,239.96999999999997
O101867,2023-09-30,Laptop Stand,Accessories,West,3,24.99,74.97
O101868,2023-03-05,USB-C Cable,Accessories,West,4,14.99,59.96
O101869,2023-02-22,Earbuds,Audio,West,1,79.99,79.99
O101870,2023-04-17,Laptop Stand,Accessories,East,1,79.99,79.99
O101871,2023-01-25,Webcam,Peripherals,East,4,199.99,799.96
O101872,2023-08-04,Keyboard,Peripherals,Central,4,149.99,599.96
O101873,2024-06-18,Webcam,Peripherals,West,1,14.99,14.99
O101874,2024-01-17,Earbuds,Audio,Central,3,9.99,29.97
O101875,2023-11-09,Wireless Mouse,Peripherals,East,4,149.99,599.96
O101876,2024-01-29,Keyboard,Peripherals,West,2,199.99,399.98
O101877,2023-01-30,Charger,Accessories,East,3,49.99,149.97
O101878,2023-12-21,Earbuds,Audio,East,2,49.99,99.98
O101879,2023-10-04,Earbuds,Audio,East,3,9.99,29.97
O101880,2023-03-03,HDMI Cable,Accessories,East,2,29.99,59.98
O101881,2023-09-30,Keyboard,Peripherals,East,2,9.99,19.98
O101882,2023-12-25,Laptop Stand,Accessories,West,4,79.99,319.96
O101883,2023-08-24,Charger,Accessories,West,4,149.99,599.96
O101884,2024-05-12,Wireless Mouse,Peripherals,Central,1,9.99,9.99
O101885,2024-05-28,Webcam,Peripherals,Central,1,19.99,19.99
O101886,2023-07-15,USB-C Cable,Accessories,West,4,199.99,799.96
O101887,2024-05-27,HDMI Cable,Accessories,West,1,9.99,9.99
O101888,2023-05-12,Keyboard,Peripherals,West,3,149.99,449.97
O101889,2023-03-09,Monitor,Displays,East,3,49.99,149.97
O101890,2023-12-17,USB-C Cable,Accessories,West,3,49.99,149.97
O101891,2023-03-23,USB-C Cable,Accessories,West,2,79.99,159.98
O101892,2023-06-22,Earbuds,Audio,Central,1,19.99,19.99
O101893,2023-08-09,USB-C Cable,Accessories,Central,2,199.99,399.98
O101894,2024-01-07,Monitor,Displays,East,4,29.99,119.96
O101895,2024-03-26,Charger,Accessories,West,3,29.99,89.97
O101896,2024-04-27,Webcam,Peripherals,East,2,79.99,159.98
O101897,2023-12-03,Keyboard,Peripherals,West,1,19.99,19.99
O101898,2024-06-04,Charger,Accessories,Central,4,9.99,39.96
O101899,2024-01-30,Laptop Stand,Accessories,West,4,19.99,79.96
O101900,2024-04-16,HDMI Cable,Accessories,East,1,49.99,49.99
O101901,2023-11-08,HDMI Cable,Accessories,West,3,14.99,44.97
O101902,2023-03-05,Phone Case,Accessories,East,4,79.99,319.96
O101903,2023-04-24,USB-C Cable,Accessories,West,1,49.99,49.99
O101904,2023-08-12,USB-C Cable,Accessories,West,2,79.99,159.98
O101905,2024-03-17,Charger,Accessories,West,3,199.99,599.97
O101906,2023-08-12,Wireless Mouse,Peripherals,East,4,19.99,79.96
O101907,2023-01-08,Charger,Accessories,West,3,9.99,29.97
O101908,2023-08-22,Charger,Accessories,East,2,24.99,49.98
O101909,2024-01-13,USB-C Cable,Accessories,Central,3,24.99,74.97
O101910,2024-06-18,Keyboard,Peripherals,Central,2,9.99,19.98
O101911,2023-04-15,Wireless Mouse,Peripherals,East,3,24.99,74.97
O101912,2023-06-17,USB-C Cable,Accessories,West,1,199.99,199.99
O101913,2023-09-12,Webcam,Peripherals,West,4,9.99,39.96
O101914,2023-09-21,Keyboard,Peripherals,East,2,199.99,399.98
O101915,2024-06-10,Monitor,Displays,East,1,49.99,49.99
O101916,2023-08-04,Webcam,Peripherals,East,1,199.99,199.99
O101917,2023-10-19,Webcam,Peripherals,West,4,199.99,799.96
O101918,2023-05-16,Charger,Accessories,East,4,49.99,199.96
O101919,2023-01-31,Laptop Stand,Accessories,East,2,19.99,39.98
O101920,2023-07-31,HDMI Cable,Accessories,Central,4,149.99,599.96
O101921,2023-08-20,Keyboard,Peripherals,East,1,79.99,79.99
O101922,2023-04-04,Earbuds,Audio,West,4,49.99,199.96
O101923,2023-12-23,HDMI Cable,Accessories,West,2,199.99,399.98
O101924,2023-06-28,Webcam,Peripherals,East,3,199.99,599.97
O101925,2023-01-31,USB-C Cable,Accessories,West,2,19.99,39.98
O101926,2023-10-17,Keyboard,Peripherals,East,1,14.99,14.99
O101927,2023-05-17,HDMI Cable,Accessories,Central,4,199.99,799.96
O101928,2024-01-28,Wireless Mouse,Peripherals,West,4,9.99,39.96
O101929,2023-01-10,Wireless Mouse,Peripherals,East,3,79.99,239.96999999999997
O101930,2024-02-20,Laptop Stand,Accessories,East,4,79.99,319.96
O101931,2023-10-19,USB-C Cable,Accessories,West,1,49.99,49.99
O101932,2024-01-30,Charger,Accessories,Central,2,29.99,59.98
O101933,2023-07-25,Keyboard,Peripherals,Central,3,14.99,44.97
O101934,2024-04-21,Charger,Accessories,East,2,29.99,59.98
O101935,2023-09-29,Phone Case,Accessories,East,2,19.99,39.98
O101936,2024-06-22,Charger,Accessories,West,1,149.99,149.99
O101937,2023-06-09,HDMI Cable,Accessories,West,4,9.99,39.96
O101938,2024-04-07,Webcam,Peripherals,East,2,24.99,49.98
O101939,2023-12-21,Earbuds,Audio,East,1,199.99,199.99
O101940,2024-05-14,Webcam,Peripherals,West,1,49.99,49.99
O101941,2023-04-04,Earbuds,Audio,West,4,149.99,599.96
O101942,2023-10-05,USB-C Cable,Accessories,West,3,14.99,44.97
O101943,2024-05-04,Monitor,Displays,West,4,9.99,39.96
O101944,2023-05-13,Keyboard,Peripherals,West,3,29.99,89.97
O101945,2024-06-02,Webcam,Peripherals,East,1,29.99,29.99
O101946,2024-06-06,Laptop Stand,Accessories,East,4,149.99,599.96
O101947,2023-09-24,Earbuds,Audio,East,2,14.99,29.98
O101948,2024-01-29,USB-C Cable,Accessories,East,1,49.99,49.99
O101949,2023-09-09,Webcam,Peripherals,East,1,79.99,79.99
O101950,2023-12-21,Charger,Accessories,East,1,29.99,29.99
O101951,2024-04-09,HDMI Cable,Accessories,East,3,49.99,149.97
O101952,2024-02-05,HDMI Cable,Accessories,East,3,199.99,599.97
O101953,2023-06-06,Charger,Accessories,Central,1,199.99,199.99
O101954,2023-11-09,USB-C Cable,Accessories,Central,3,199.99,599.97
O101955,2024-03-09,Wireless Mouse,Peripherals,West,4,79.99,319.96
O101956,2023-11-11,USB-C Cable,Accessories,East,4,49.99,199.96
O101957,2023-06-05,Laptop Stand,Accessories,West,1,9.99,9.99
O101958,2024-02-10,Keyboard,Peripherals,Central,2,24.99,49.98
O101959,2024-01-24,Monitor,Displays,West,3,24.99,74.97
O101960,2023-12-09,Webcam,Peripherals,West,4,79.99,319.96
O101961,2023-06-30,Laptop Stand,Accessories,West,3,49.99,149.97
O101962,2023-10-31,Charger,Accessories,Central,3,19.99,59.97
O101963,2023-11-22,Laptop Stand,Accessories,West,2,199.99,399.98
O101964,2023-04-26,HDMI Cable,Accessories,East,4,9.99,39.96
O101965,2024-05-14,Charger,Accessories,West,1,24.99,24.99
O101966,2023-11-17,Keyboard,Peripherals,Central,3,49.99,149.97
O101967,2023-01-30,Keyboard,Peripherals,East,4,14.99,59.96
O101968,2023-05-26,USB-C Cable,Accessories,East,3,14.99,44.97
O101969,2024-03-11,Webcam,Peripherals,East,1,19.99,19.99
O101970,2024-01-10,Charger,Accessories,East,1,19.99,19.99
O101971,2023-10-20,Phone Case,Accessories,East,2,19.99,39.98
O101972,2023-09-24,Webcam,Peripherals,Central,4,19.99,79.96
O101973,2023-07-24,Wireless Mouse,Peripherals,West,2,14.99,29.98
O101974,2024-05-23,Webcam,Peripherals,West,1,29.99,29.99
O101975,2023-07-09,USB-C Cable,Accessories,West,3,24.99,74.97
O101976,2024-03-24,USB-C Cable,Accessories,East,2,24.99,49.98
O101977,2023-02-07,Wireless Mouse,Peripherals,Central,2,19.99,39.98
O101978,2023-10-16,Monitor,Displays,East,1,79.99,79.99
O101979,2023-05-20,Monitor,Displays,East,1,29.99,29.99
O101980,2023-08-17,Earbuds,Audio,West,2,49.99,99.98
O101981,2023-12-03,Phone Case,Accessories,West,3,199.99,599.97
O101982,2023-02-06,Earbuds,Audio,Central,1,79.99,79.99
O101983,2023-02-22,Wireless Mouse,Peripherals,West,3,199.99,599.97
O101984,2023-11-10,Charger,Accessories,West,2,9.99,19.98
O101985,2023-12-28,Laptop Stand,Accessories,East,3,14.99,44.97
O101986,2023-02-03,Webcam,Peripherals,West,3,149.99,449.97
O101987,2024-06-03,Charger,Accessories,Central,2,49.99,99.98
O101988,2023-08-25,Keyboard,Peripherals,West,3,199.99,599.97
O101989,2024-06-13,Charger,Accessories,Central,2,79.99,159.98
O101990,2023-03-15,Wireless Mouse,Peripherals,West,1,149.99,149.99
O101991,2024-04-25,Keyboard,Peripherals,West,1,14.99,14.99
O101992,2023-12-15,Wireless Mouse,Peripherals,West,3,9.99,29.97
O101993,2024-03-11,Wireless Mouse,Peripherals,East,3,29.99,89.97
